yaw,pitch,roll,voltage,temperature,time
-81.52,25.49,10.95,2.40,72.56,317947
-82.42,25.79,10.90,2.44,72.56,317983
-83.26,25.75,10.73,2.41,72.38,318021
-83.80,25.54,10.44,2.53,72.38,318057
-84.40,25.25,10.08,2.35,72.74,318096
-84.80,24.97,10.10,2.47,72.38,318136
-84.97,24.93,10.67,2.35,72.38,318179
-84.90,25.02,11.75,2.47,72.38,318216
-84.82,25.02,12.52,2.42,72.56,318254
-84.77,24.96,12.90,2.42,72.38,318294
-84.76,24.85,13.11,2.51,72.92,318334
-84.74,24.85,13.30,2.43,71.13,318373
-84.73,24.76,13.57,2.24,72.38,318413
-84.95,24.50,13.66,2.35,72.38,318452
-85.18,24.18,13.97,2.37,72.38,318490
-85.68,24.27,14.55,2.42,72.74,318532
-86.11,24.49,14.51,2.33,72.38,318569
-86.92,24.59,14.00,2.37,72.38,318610
-87.90,24.44,12.83,2.34,72.38,318649
-88.87,24.51,11.80,2.25,72.38,318689
-89.88,24.93,10.75,2.36,73.10,318734
-90.48,25.15,10.05,2.46,72.56,318770
-91.30,25.18,9.05,2.24,72.38,318808
-92.14,25.10,7.86,2.39,72.56,318846
-92.89,25.11,6.73,2.36,72.38,318885
-93.49,25.39,5.93,2.41,72.38,318924
-93.90,25.51,5.46,2.42,72.38,318960
-94.56,25.25,4.40,2.41,72.38,319000
-95.15,25.18,3.39,2.20,72.38,319038
-95.83,24.93,2.45,2.39,72.56,319077
-96.39,24.86,2.27,2.53,72.92,319116
-96.91,24.63,2.59,2.57,73.10,319154
-97.32,24.45,2.99,2.27,72.56,319191
-97.83,24.23,3.59,2.52,72.38,319231
-98.53,24.03,4.49,2.26,73.10,319275
-98.94,23.98,5.19,2.48,72.38,319311
-99.51,23.98,6.08,2.49,73.10,319347
-100.09,23.95,6.76,2.45,72.56,319385
-100.62,23.98,7.08,2.25,72.56,319424
-101.09,23.94,7.11,2.44,72.38,319464
-101.41,23.87,7.25,2.22,72.38,319502
-101.97,23.71,7.06,2.44,72.38,319544
-102.26,23.54,6.90,2.40,72.56,319581
-102.59,23.32,6.80,2.35,72.38,319622
-102.85,23.07,6.44,2.43,72.92,319662
-103.07,22.83,6.05,2.64,73.10,319701
-103.23,22.64,5.86,2.34,72.38,319741
-103.38,22.54,5.14,2.40,72.56,319785
-103.48,22.51,4.84,2.22,72.38,319822
-103.63,22.57,4.85,2.32,72.38,319859
-103.86,22.70,5.13,2.19,73.10,319898
-104.26,22.86,5.68,2.35,72.38,319938
-104.82,23.02,6.36,2.41,72.38,319977
-105.59,23.04,7.16,2.47,72.92,320017
-106.62,23.07,8.00,2.22,72.56,320057
-107.79,23.17,9.13,2.38,72.38,320096
-109.04,23.36,10.19,2.37,72.38,320136
-110.38,23.58,10.78,2.43,72.56,320177
-111.71,23.68,11.39,2.36,72.38,320217
-112.87,23.56,11.84,2.65,72.92,320258
-113.84,23.36,12.09,2.58,72.38,320298
-114.68,23.21,11.99,2.43,72.56,320337
-115.45,23.18,11.41,2.45,72.74,320379
-116.18,23.11,10.58,2.38,73.10,320420
-116.83,22.97,9.94,2.28,72.74,320461
-117.41,22.81,9.44,2.36,72.38,320499
-117.91,22.70,9.24,2.52,73.28,320539
-118.41,22.61,9.42,2.42,72.56,320578
-118.95,22.52,9.66,2.49,72.56,320618
-119.72,22.50,10.38,2.46,72.56,320679
-120.40,22.43,10.60,2.38,72.38,320721
-121.23,22.57,10.98,2.37,72.38,320758
-121.99,22.81,11.63,2.46,72.56,320794
-123.28,22.95,12.13,2.34,72.38,320831
-124.69,22.82,12.39,2.30,72.56,320872
-126.11,22.83,13.28,2.45,73.10,320910
-127.48,22.95,14.73,2.51,72.56,320947
-128.48,23.14,15.95,2.30,72.38,320984
-129.76,23.45,17.23,2.28,72.56,321023
-130.96,23.57,17.69,2.44,72.38,321064
-132.08,23.41,17.39,2.29,72.92,321104
-133.04,23.37,16.98,2.60,72.56,321145
-133.80,23.51,16.85,2.35,72.38,321186
-134.47,23.74,17.15,2.40,72.74,321225
-135.24,23.96,17.72,2.23,72.92,321267
-135.68,24.03,18.01,2.49,72.56,321305
-136.36,23.84,18.10,2.29,72.74,321348
-136.88,23.57,17.83,2.35,72.56,321391
-137.43,23.55,17.79,2.32,72.56,321429
-138.06,23.71,18.39,2.43,73.28,321469
-138.72,23.90,19.31,2.44,72.56,321510
-139.24,23.99,20.16,2.40,73.10,321550
-139.50,23.88,20.51,2.51,72.56,321591
-139.60,23.84,20.69,2.43,73.10,321631
-139.48,23.79,20.53,2.32,72.56,321672
-139.25,23.75,20.10,2.37,72.56,321712
-138.98,23.70,19.37,2.31,73.10,321753
-138.71,23.58,18.57,2.23,72.56,321794
-138.65,23.59,18.15,2.24,73.10,321834
-138.89,23.27,17.42,2.44,72.56,321875
-139.31,22.83,16.81,2.15,72.56,321920
-139.60,22.68,16.49,2.21,72.92,321957
-140.04,22.30,15.38,2.34,72.38,321997
-140.45,22.13,14.56,2.63,72.56,322036
-140.92,21.82,13.74,2.32,72.38,322077
-141.69,21.42,12.97,2.28,73.10,322119
-142.14,21.16,12.48,2.38,72.56,322157
-142.88,20.93,11.48,2.45,72.56,322200
-143.39,20.83,10.57,2.33,72.56,322240
-143.84,20.67,9.52,2.40,72.38,322280
-144.23,20.54,8.43,2.35,72.56,322320
-144.56,20.48,8.00,2.40,72.56,322358
-145.09,20.16,7.46,2.31,72.56,322400
-145.40,19.94,6.84,2.28,73.10,322442
-145.57,19.73,6.25,2.34,72.56,322478
-145.82,19.44,5.35,2.48,72.38,322518
-146.18,19.08,4.72,2.35,72.56,322557
-146.65,18.75,4.17,2.45,72.56,322597
-147.16,18.42,3.70,2.53,72.56,322636
-147.75,18.13,3.36,2.24,72.56,322675
-148.37,17.96,3.27,2.45,72.74,322715
-149.02,17.77,3.16,2.26,72.38,322754
-149.67,17.56,2.77,2.37,72.56,322794
-150.31,17.41,2.25,2.58,72.92,322833
-151.02,17.23,2.24,2.29,72.56,322873
-151.79,17.09,2.65,2.63,72.74,322913
-152.52,16.93,3.02,2.31,72.56,322952
-153.25,16.77,3.52,2.41,73.10,322995
-153.98,16.48,4.05,2.65,73.10,323033
-154.51,16.21,4.41,2.40,72.56,323070
-155.32,15.89,4.90,2.32,72.56,323112
-155.74,15.67,5.00,2.59,72.56,323149
-156.25,15.46,5.18,2.18,72.74,323190
-156.75,15.22,5.51,2.64,73.10,323228
-157.24,15.06,6.00,2.20,73.28,323268
-157.69,14.91,6.38,2.59,73.10,323307
-158.26,14.78,6.98,2.32,72.56,323347
-158.90,14.66,7.73,2.40,72.56,323387
-159.56,14.55,8.69,2.42,72.56,323426
-160.18,14.42,9.78,2.57,72.74,323466
-160.78,14.30,10.95,2.18,73.10,323509
-161.35,14.24,12.19,2.61,72.92,323547
-161.90,14.27,13.38,2.43,73.10,323587
-162.50,14.30,14.76,2.36,72.56,323627
-163.09,14.30,15.90,2.16,72.56,323668
-163.57,14.20,16.64,2.41,73.10,323708
-164.06,14.02,16.88,2.58,73.10,323774
-164.12,13.96,16.89,2.31,73.10,323811
-164.21,13.80,17.19,2.32,72.74,323848
-164.25,13.68,17.64,2.61,72.74,323886
-164.27,13.62,18.13,2.41,72.56,323924
-164.22,13.52,18.34,2.43,72.56,323960
-164.22,13.36,18.46,2.39,72.56,323996
-164.29,13.23,18.01,2.45,72.56,324038
-164.37,13.15,16.94,2.38,72.56,324075
-164.49,12.95,15.58,2.37,72.74,324114
-164.56,12.65,14.06,2.31,72.56,324154
-164.63,12.40,12.35,2.39,73.10,324195
-164.74,12.05,10.85,2.29,72.74,324236
-164.94,11.68,9.56,2.38,72.74,324276
-165.23,11.41,8.40,2.21,72.92,324316
-165.61,11.16,7.66,2.37,73.10,324355
-166.09,10.89,7.33,2.44,72.74,324395
-166.58,10.60,7.07,2.44,72.56,324435
-166.91,10.51,6.85,2.34,72.74,324473
-167.32,10.30,6.92,2.43,72.74,324515
-167.53,10.25,7.28,2.43,73.28,324551
-167.74,10.08,7.66,2.29,72.74,324598
-167.80,10.04,7.99,2.38,72.74,324634
-167.82,10.02,8.25,2.24,73.10,324671
-167.90,9.90,8.64,2.30,73.28,324711
-168.03,9.76,8.97,2.16,73.10,324749
-168.20,9.66,9.20,2.19,73.28,324788
-168.44,9.56,9.14,2.39,72.74,324826
-168.80,9.51,9.23,2.47,74.36,324864
-169.51,9.43,9.74,2.34,72.74,324903
-170.32,9.41,10.16,2.41,72.74,324942
-171.14,9.39,10.46,2.44,73.28,324982
-171.91,9.45,10.73,2.42,73.28,325020
-172.65,9.54,11.29,2.59,72.74,325060
-173.37,9.62,12.08,2.51,72.74,325103
-174.09,9.73,13.04,2.48,73.28,325140
-174.82,9.77,14.46,2.34,72.92,325179
-175.41,9.78,15.96,2.30,72.74,325218
-175.84,9.69,17.52,2.29,73.10,325258
-176.14,9.61,19.48,2.28,72.74,325298
-176.18,9.48,21.44,2.31,72.74,325337
-176.10,9.30,23.43,2.58,72.74,325377
-175.85,9.06,24.98,2.44,73.28,325416
-175.59,8.85,25.71,2.32,72.74,325455
-175.11,8.52,26.19,2.20,73.28,325497
-174.94,8.31,26.33,2.61,73.28,325533
-174.78,8.10,26.47,2.30,72.74,325573
-174.68,7.88,26.77,2.40,72.74,325613
-174.54,7.62,26.54,2.59,73.10,325658
-174.38,7.42,25.72,2.57,73.10,325694
-174.20,7.09,24.61,2.28,73.10,325732
-174.10,6.71,23.70,2.50,73.10,325771
-173.99,6.27,22.63,2.19,73.10,325811
-173.83,5.87,21.82,2.23,72.92,325851
-173.70,5.44,20.92,2.20,72.74,325890
-173.60,4.97,19.90,2.45,72.74,325930
-173.50,4.56,18.44,2.46,73.10,325970
-173.38,4.10,17.32,2.34,73.10,326009
-173.12,3.62,16.09,2.37,72.74,326049
-172.86,3.30,14.32,2.46,72.74,326087
-172.63,3.06,12.77,2.19,73.10,326126
-172.32,2.75,9.86,2.28,73.10,326171
-172.16,2.54,7.62,2.10,73.28,326209
-172.09,2.37,6.11,2.32,73.10,326245
-172.08,2.14,4.40,2.30,73.10,326282
-172.11,1.96,3.23,2.55,72.74,326321
-172.19,1.79,2.41,2.27,73.10,326359
-172.31,1.68,2.04,2.46,73.10,326397
-172.54,1.53,2.07,2.31,73.10,326436
-172.90,1.33,1.95,2.34,72.74,326474
-173.35,1.11,1.57,2.33,72.74,326513
-173.94,0.92,1.18,2.45,72.74,326551
-174.64,0.77,0.87,2.33,72.74,326590
-175.44,0.63,0.58,2.58,73.28,326629
-176.06,0.55,0.26,2.61,73.46,326666
-176.92,0.50,-0.74,2.52,72.74,326710
-177.71,0.44,-2.04,2.16,73.10,326768
-178.19,0.49,-2.94,2.63,73.10,326810
-178.47,0.45,-3.62,2.43,72.74,326846
-178.70,0.54,-4.04,2.20,73.10,326884
-178.79,0.51,-4.29,2.59,73.10,326921
-178.82,0.49,-3.93,2.33,72.92,326958
-178.84,0.39,-3.49,2.39,72.56,326995
-178.87,0.26,-3.14,2.30,73.28,327033
-178.91,0.14,-3.06,2.51,72.38,327069
-178.96,0.12,-2.98,2.29,72.74,327106
-179.04,0.16,-3.20,2.41,72.92,327143
-179.17,0.20,-3.21,2.51,72.74,327181
-179.32,0.20,-3.19,2.32,72.74,327218
-179.65,0.05,-3.04,2.43,72.74,327264
179.93,0.01,-2.57,2.33,72.74,327301
179.54,-0.01,-2.20,2.47,73.10,327337
179.04,0.02,-1.45,2.46,73.10,327377
178.59,0.06,-0.78,2.34,72.74,327415
178.21,0.08,0.04,2.35,72.74,327453
177.91,0.08,0.80,2.41,72.74,327490
177.64,0.11,1.10,2.34,72.74,327527
177.25,0.12,1.25,2.59,73.28,327565
176.82,0.17,1.50,2.35,72.92,327603
176.37,0.19,1.83,2.31,72.92,327641
176.00,0.20,2.20,2.21,72.74,327677
175.52,0.24,2.97,2.19,73.10,327716
175.12,0.30,4.05,2.37,72.74,327752
174.07,0.73,7.62,2.46,72.74,327870
173.63,0.91,10.83,2.50,73.10,327960
173.46,1.04,11.87,2.29,72.74,327996
173.33,1.09,13.29,2.52,73.10,328034
173.24,1.12,14.09,2.37,72.74,328070
173.12,1.22,14.85,2.32,72.74,328107
172.96,1.31,14.78,2.26,72.74,328144
172.90,1.29,14.65,2.32,72.74,328180
172.92,1.11,14.22,2.44,72.74,328217
172.90,0.93,14.30,2.39,72.92,328254
172.73,0.71,14.27,2.43,73.10,328292
172.51,0.57,14.24,2.10,73.10,328328
172.10,0.52,13.95,2.37,72.74,328366
171.76,0.47,13.76,2.15,72.74,328407
171.37,0.51,13.40,2.37,72.74,328444
171.12,0.53,12.96,2.36,72.74,328479
170.77,0.56,11.97,2.46,72.74,328517
170.41,0.59,10.91,2.20,73.10,328554
170.15,0.58,10.09,2.40,72.74,328591
169.81,0.59,9.07,2.36,72.74,328628
169.50,0.58,8.20,2.33,72.74,328665
169.29,0.59,7.61,2.15,72.56,328702
169.06,0.61,7.10,2.40,73.10,328739
168.82,0.67,6.79,2.26,73.28,328775
168.64,0.75,6.75,2.32,73.82,328811
168.41,0.79,6.97,2.40,72.74,328848
168.13,0.82,7.18,2.44,72.74,328886
167.86,0.82,7.61,2.36,72.74,328927
167.55,0.83,8.12,2.43,72.74,328964
167.34,0.85,8.78,2.56,72.56,329000
167.10,0.90,9.69,2.29,72.74,329037
166.89,1.00,10.76,2.21,72.74,329074
166.82,1.08,11.68,2.64,74.54,329110
166.82,1.20,12.58,2.28,73.28,329147
166.92,1.15,13.52,2.51,72.92,329186
167.01,1.01,14.85,2.45,72.74,329224
167.11,0.91,15.94,2.46,72.74,329261
167.24,0.89,17.05,2.34,72.74,329301
167.30,1.03,17.56,2.43,73.10,329340
167.43,1.02,17.64,2.13,73.28,329378
167.71,0.82,17.69,2.47,72.74,329416
168.08,0.60,17.69,2.48,72.74,329458
168.44,0.45,17.40,2.35,72.92,329496
168.65,0.42,17.14,2.28,72.92,329532
168.89,0.31,16.53,2.21,72.74,329570
169.06,0.18,15.90,2.29,73.10,329609
169.15,0.05,14.98,2.67,73.28,329647
169.18,-0.04,14.18,2.35,72.74,329686
169.22,-0.09,13.58,2.29,73.10,329726
169.30,-0.22,13.21,2.32,72.74,329765
169.33,-0.31,12.97,2.26,73.28,329804
169.31,-0.46,12.61,2.35,72.74,329863
169.21,-0.56,12.14,2.66,73.46,329905
169.09,-0.55,11.36,2.25,73.28,329942
168.85,-0.46,10.05,2.66,73.10,329979
168.59,-0.41,8.97,2.45,72.74,330020
168.41,-0.51,8.34,2.64,73.46,330056
168.30,-0.65,7.83,2.48,72.92,330093
168.21,-0.78,7.19,2.60,73.28,330130
168.21,-0.91,6.32,2.09,72.74,330167
168.18,-0.98,5.63,2.41,72.74,330204
168.16,-1.07,5.07,2.32,72.74,330241
168.06,-1.17,4.99,2.52,72.74,330278
167.88,-1.25,5.30,2.24,73.28,330313
167.31,-1.25,5.44,2.60,73.28,330351
166.67,-1.10,5.09,2.33,73.10,330388
166.26,-1.03,4.73,2.11,72.74,330424
165.87,-1.03,4.13,2.23,72.74,330464
165.55,-1.00,3.46,2.60,73.10,330502
165.38,-0.92,3.57,2.51,73.28,330544
165.37,-0.78,4.38,2.23,73.28,330582
165.25,-0.75,5.26,2.30,72.92,330619
165.04,-0.72,5.96,2.44,72.92,330654
164.50,-0.58,6.81,2.49,72.74,330694
163.71,-0.34,7.21,2.48,72.74,330733
162.82,-0.17,7.52,2.52,73.28,330771
161.88,-0.05,7.45,2.18,73.10,330810
160.91,0.04,7.07,2.54,73.28,330849
160.17,0.15,6.44,2.37,72.74,330885
159.12,0.41,4.59,2.26,72.92,330923
157.99,0.58,1.19,2.46,73.28,330961
156.91,0.53,-2.09,2.14,73.28,330999
156.28,0.33,-4.29,2.29,72.74,331035
155.75,-0.27,-6.39,2.34,72.74,331080
155.67,-0.64,-6.71,2.53,73.28,331116
155.70,-0.82,-6.39,2.33,72.92,331154
155.81,-0.97,-5.65,2.43,73.10,331194
155.94,-1.13,-4.39,2.14,72.74,331233
156.15,-1.23,-2.87,2.23,73.10,331273
156.43,-1.25,-1.48,2.38,72.74,331312
156.81,-1.18,0.06,2.41,72.74,331352
157.26,-1.01,1.67,2.33,72.92,331391
157.66,-0.86,3.59,2.62,73.46,331429
157.91,-0.81,5.34,2.23,72.92,331466
158.10,-0.87,7.88,2.29,72.74,331505
158.22,-0.98,10.82,2.38,72.74,331544
158.14,-0.98,14.29,2.44,73.10,331588
157.94,-0.85,15.96,2.31,73.28,331625
157.56,-0.56,17.61,2.52,73.10,331663
157.26,-0.27,18.77,2.33,73.28,331702
156.97,-0.02,19.22,2.57,73.10,331742
156.92,0.08,19.76,2.43,72.74,331782
157.01,0.02,19.99,2.31,73.10,331820
157.10,0.03,20.08,2.30,72.74,331857
157.43,0.00,20.80,2.46,72.74,331897
158.14,-0.34,22.38,2.39,72.74,331935
158.97,-0.67,24.08,2.45,72.74,331974
159.79,-0.99,25.48,2.40,72.92,332014
160.64,-1.39,26.58,2.34,72.21,332053
161.41,-1.74,27.26,2.24,72.74,332093
161.87,-1.89,27.21,2.41,73.10,332136
162.16,-2.01,27.02,2.38,73.10,332174
162.64,-2.26,27.29,2.48,72.74,332212
163.18,-2.30,27.59,2.34,72.74,332252
163.79,-2.37,27.81,2.51,72.74,332291
164.34,-2.61,27.85,2.34,72.74,332331
164.37,-2.72,27.02,2.32,72.74,332369
163.59,-2.66,23.33,2.49,72.92,332411
162.82,-2.39,20.54,2.41,73.10,332447
161.88,-2.14,17.06,2.39,72.74,332488
161.28,-2.03,14.30,2.56,73.10,332528
160.84,-1.90,11.51,2.32,73.10,332567
160.37,-1.60,8.68,2.44,72.74,332607
159.91,-1.30,5.97,2.36,72.74,332645
159.41,-0.95,3.08,2.41,72.74,332682
159.03,-0.78,0.50,2.40,72.92,332723
158.70,-0.74,-2.10,2.42,72.74,332761
158.47,-0.78,-3.65,2.36,73.10,332800
158.11,-0.81,-4.43,2.40,72.74,332862
157.93,-0.84,-3.66,2.32,72.74,332903
157.54,-0.82,-3.07,2.41,72.74,332939
156.80,-0.75,-2.47,2.52,72.92,332977
155.93,-0.57,-1.82,2.56,72.92,333014
155.23,-0.47,-1.39,2.36,73.10,333050
154.33,-0.35,-0.48,2.33,72.74,333087
153.58,-0.21,0.08,2.47,73.10,333124
153.10,-0.14,0.31,2.23,73.28,333160
152.56,0.02,0.86,2.33,72.74,333202
152.45,0.10,1.45,2.42,72.74,333238
152.46,0.23,2.33,2.41,73.10,333276
152.68,0.37,3.32,2.44,72.74,333313
152.86,0.43,3.97,2.56,72.74,333349
153.10,0.50,4.74,2.49,72.74,333385
153.26,0.63,5.22,2.57,74.89,333423
153.32,0.69,5.79,2.53,72.74,333459
153.38,0.62,7.06,2.39,72.92,333496
153.43,0.58,8.65,2.29,72.74,333534
153.44,0.57,9.63,2.33,73.10,333570
153.25,0.65,10.58,2.20,73.28,333607
152.87,0.77,11.11,2.45,71.49,333645
152.54,0.91,11.47,2.20,73.10,333681
152.03,1.09,11.69,2.51,73.10,333725
151.77,1.19,11.79,2.68,73.10,333763
151.68,1.21,11.86,2.59,73.28,333799
151.74,1.20,12.08,2.33,72.74,333836
151.99,1.20,12.24,2.43,72.74,333875
152.28,1.16,12.32,2.59,73.28,333914
152.50,1.11,12.34,2.42,73.10,333951
152.72,1.09,11.80,2.34,73.10,333991
152.84,1.10,10.90,2.22,73.28,334029
152.99,1.06,10.00,2.47,72.92,334067
153.12,1.03,9.05,2.31,73.10,334105
153.28,0.90,8.34,2.73,73.28,334142
153.56,0.76,7.65,2.40,72.74,334180
153.86,0.57,7.18,2.44,72.74,334218
154.05,0.58,6.60,2.31,73.10,334259
154.19,0.56,6.45,2.42,72.74,334296
154.15,0.40,6.12,2.30,73.10,334333
153.76,0.22,5.72,2.38,73.64,334370
153.06,0.17,5.28,2.34,73.10,334406
152.45,0.16,5.09,2.49,72.74,334442
151.59,0.07,4.78,2.40,72.74,334480
150.66,0.09,4.21,2.42,72.74,334517
149.70,0.12,3.05,2.51,72.74,334555
149.06,0.03,2.25,2.62,72.74,334591
148.17,0.03,1.05,2.36,73.28,334630
147.26,0.01,-0.54,2.51,73.10,334668
146.50,-0.01,-2.47,2.15,72.56,334705
145.97,0.04,-4.08,2.27,73.10,334745
145.62,0.06,-5.58,2.31,72.74,334787
145.49,0.04,-6.48,2.39,72.92,334823
145.49,-0.00,-7.62,2.29,73.10,334861
145.62,0.08,-8.33,2.36,72.74,334900
145.71,0.11,-8.98,2.13,73.10,334939
145.65,0.07,-9.71,2.39,72.92,334978
145.44,-0.02,-10.30,2.27,73.28,335016
145.14,-0.09,-10.73,2.53,73.10,335057
144.88,-0.26,-10.73,2.29,72.74,335097
144.63,-0.47,-10.42,2.19,72.74,335138
144.36,-0.57,-10.00,2.39,72.74,335178
144.00,-0.54,-9.74,2.23,72.74,335218
143.58,-0.49,-9.29,2.54,73.28,335258
143.04,-0.40,-9.01,2.39,72.74,335297
142.34,-0.40,-8.98,2.38,72.74,335340
141.48,-0.38,-9.32,2.41,72.74,335378
140.81,-0.40,-9.59,2.37,72.92,335415
139.62,-0.42,-10.66,2.70,73.10,335457
138.94,-0.44,-11.34,2.40,72.74,335495
138.02,-0.62,-11.92,2.48,73.10,335538
137.62,-0.80,-12.56,2.47,72.74,335578
137.45,-0.97,-13.47,2.34,72.92,335618
137.42,-1.17,-14.32,2.12,72.74,335659
137.47,-1.29,-14.72,2.30,73.28,335699
137.44,-1.35,-14.98,2.16,73.28,335740
137.28,-1.40,-14.96,2.27,73.10,335780
136.85,-1.48,-13.83,2.34,72.92,335842
136.38,-1.49,-12.62,2.51,73.10,335888
136.00,-1.54,-11.97,2.51,72.74,335925
135.39,-1.57,-11.39,2.40,72.92,335962
134.67,-1.68,-11.04,2.35,72.74,336000
134.03,-1.68,-10.63,2.24,72.74,336036
133.21,-1.53,-9.93,2.16,72.74,336072
132.34,-1.37,-8.93,2.42,72.92,336110
131.75,-1.33,-7.83,2.48,73.46,336146
131.04,-1.28,-5.79,2.28,72.92,336183
130.38,-1.17,-4.11,2.36,72.74,336222
129.71,-1.08,-2.97,2.35,72.92,336262
128.96,-0.93,-2.49,2.28,72.92,336301
128.18,-0.74,-2.32,2.50,73.10,336341
127.46,-0.56,-2.91,2.33,72.92,336384
126.87,-0.41,-4.10,2.20,73.28,336422
126.48,-0.35,-5.62,2.25,72.92,336460
126.21,-0.39,-7.42,2.36,72.92,336499
126.06,-0.43,-8.71,2.28,72.92,336537
125.70,-0.50,-10.25,2.25,72.74,336579
125.42,-0.59,-10.54,2.35,72.92,336617
124.60,-0.78,-10.05,2.29,73.10,336660
123.83,-0.88,-8.55,2.30,72.74,336700
122.98,-0.91,-6.40,2.45,72.74,336739
122.40,-0.89,-4.77,2.40,72.92,336777
121.48,-0.81,-1.69,2.37,73.10,336819
120.92,-0.71,0.13,2.40,73.10,336857
120.26,-0.55,2.73,2.43,72.92,336896
119.57,-0.43,5.72,2.42,73.10,336940
119.36,-0.45,7.92,2.43,72.92,336976
119.29,-0.54,11.00,2.36,73.10,337012
119.41,-0.59,13.90,2.36,72.92,337051
119.67,-0.63,16.21,2.30,72.92,337090
119.94,-0.68,17.64,2.22,73.28,337130
120.19,-0.78,18.30,2.24,73.10,337168
120.79,-1.00,19.48,2.24,73.10,337210
121.28,-1.24,20.15,2.20,72.92,337247
121.97,-1.65,20.74,2.55,73.10,337288
122.52,-2.07,20.83,2.18,73.10,337328
122.89,-2.48,20.45,2.32,73.10,337367
123.01,-2.85,19.76,2.47,73.10,337407
122.93,-3.32,18.52,2.43,73.10,337451
122.68,-3.55,17.42,2.67,72.92,337488
122.19,-3.86,15.52,2.36,73.10,337526
121.67,-4.21,13.87,2.54,73.28,337564
121.37,-4.55,13.06,2.51,72.92,337604
121.14,-4.94,11.83,2.41,73.10,337643
120.85,-5.26,10.20,2.42,72.92,337683
120.60,-5.66,8.31,2.23,73.28,337723
120.45,-5.99,6.53,2.29,73.10,337761
120.45,-6.16,5.89,2.54,73.10,337799
120.35,-6.37,5.00,2.35,72.92,337838
120.06,-6.46,3.57,2.31,73.10,337877
119.63,-6.52,2.59,2.26,73.10,337916
119.15,-6.58,1.64,2.40,73.10,337954
118.55,-6.77,0.12,2.24,73.28,337996
117.95,-6.94,-1.30,2.64,72.92,338033
117.55,-7.00,-2.17,2.25,73.10,338069
116.99,-7.02,-2.67,2.38,73.10,338109
116.30,-7.08,-2.85,2.32,72.92,338149
115.59,-7.21,-2.99,2.20,73.28,338189
114.95,-7.34,-2.76,2.28,73.10,338228
114.38,-7.48,-2.30,2.24,73.10,338268
113.81,-7.57,-2.06,2.11,71.31,338307
113.29,-7.45,-1.55,2.50,73.64,338347
112.89,-7.14,-0.64,2.27,73.28,338387
112.66,-6.85,0.17,2.26,73.28,338426
112.59,-6.70,0.77,2.69,72.92,338465
112.38,-6.34,1.24,2.47,73.10,338503
112.04,-6.12,1.23,2.47,72.92,338537
111.57,-6.06,1.68,2.18,73.10,338580
110.99,-6.12,2.52,2.37,73.10,338618
110.35,-6.24,3.43,2.46,72.92,338657
109.57,-6.11,4.83,2.44,73.10,338695
108.72,-5.97,6.73,2.56,73.10,338734
108.18,-5.87,8.30,2.36,73.10,338771
107.62,-5.75,9.69,2.51,73.10,338811
106.91,-5.75,9.81,2.46,72.56,338870
106.54,-5.97,9.18,2.04,72.92,338911
106.40,-6.02,8.72,2.42,73.28,338948
106.34,-5.98,8.07,2.50,73.10,338986
106.33,-5.93,7.44,2.47,73.10,339022
106.38,-5.86,6.54,2.31,73.28,339065
106.43,-5.95,6.19,2.48,73.10,339100
106.47,-6.08,5.82,2.35,72.92,339137
106.51,-6.25,5.62,2.29,72.92,339175
106.49,-6.35,5.58,2.49,73.10,339211
106.48,-6.45,5.73,2.37,73.10,339248
106.45,-6.43,6.18,2.09,72.92,339286
106.41,-6.54,6.67,2.20,73.10,339322
106.23,-6.61,6.95,2.31,73.10,339358
105.88,-6.56,6.80,2.35,72.92,339396
105.56,-6.56,6.55,2.22,73.10,339432
105.14,-6.55,6.10,2.41,72.92,339470
104.77,-6.50,5.69,2.18,73.10,339507
104.54,-6.47,5.40,2.41,73.46,339543
104.19,-6.61,5.26,2.26,72.92,339586
104.01,-6.68,5.37,2.34,72.92,339622
103.81,-6.68,5.54,2.35,73.10,339658
103.65,-6.69,5.91,2.48,73.10,339696
103.52,-6.66,6.32,2.23,72.92,339733
103.27,-6.61,6.53,2.33,73.10,339772
102.93,-6.67,6.29,2.25,73.10,339811
102.67,-6.76,6.13,2.29,72.92,339850
102.49,-6.85,6.22,2.52,73.10,339888
102.36,-6.85,6.17,2.42,73.10,339927
102.26,-6.84,6.08,2.22,73.10,339964
102.09,-6.89,5.86,2.52,72.92,340004
101.90,-6.88,5.70,2.51,72.92,340041
101.65,-6.87,5.37,2.48,73.10,340080
101.38,-6.95,5.05,2.45,73.10,340122
101.01,-7.06,4.70,2.63,72.92,340160
100.58,-7.16,4.40,2.46,73.10,340197
100.21,-7.13,4.06,2.46,73.10,340233
99.69,-7.16,3.60,2.46,73.10,340273
99.20,-7.20,3.48,2.51,72.92,340311
98.80,-7.06,3.43,2.31,72.92,340348
98.54,-6.78,3.36,2.52,73.28,340383
98.24,-6.35,3.39,2.31,72.92,340422
98.00,-5.85,3.35,2.40,73.10,340460
97.74,-5.49,3.16,2.51,73.28,340498
97.53,-5.42,3.08,2.21,73.28,340534
97.22,-5.48,3.01,2.30,73.10,340572
96.92,-5.61,2.58,2.38,73.28,340610
96.57,-5.84,2.09,2.33,72.92,340651
96.23,-6.06,1.75,2.31,73.28,340689
96.00,-6.28,1.74,2.24,72.92,340724
95.69,-6.49,1.60,2.43,73.10,340761
95.41,-6.59,1.50,2.53,73.28,340799
